id_geo_region;iso;name_ru;name_en;timezone;okato;id_geo_country
2240444;AO-LUA;Луанда;"Luanda Province";Africa/Luanda;"";11
2243266;AO-CAB;Кабинда;Cabinda;Africa/Luanda;"";11
2243598;AO-BGO;Бенго;"Bengo Province";Africa/Luanda;"";11
2243939;SN-ZG;Зигиншор;Ziguinchor;Africa/Dakar;"";199
2246451;SN-SL;Сен-Луи;Saint-Louis;Africa/Dakar;"";199
2249781;SN-KD;Колда;Kolda;Africa/Dakar;"";199
2253350;SN-DK;Дакар;Dakar;Africa/Dakar;"";199
2262961;PT-15;Сетубал;"Distrito de Setubal";Europe/Lisbon;"";179
2263478;PT-14;Сантарен;"Distrito de Santarem";Europe/Lisbon;"";179
2264507;PT-12;Порталегре;"Distrito de Portalegre";Europe/Lisbon;"";179
2267056;PT-11;Лиссабон;"Distrito de Lisboa";Europe/Lisbon;"";179
2267094;PT-10;Лейрия;"Distrito de Leiria";Europe/Lisbon;"";179
2268337;PT-08;Фару;"Distrito de Faro";Europe/Lisbon;"";179
2268404;PT-07;Эвора;"Distrito de Evora";Europe/Lisbon;"";179
2269513;PT-05;"Каштелу Бранку";"Distrito de Castelo Branco";Europe/Lisbon;"";179
2270984;PT-02;Бежа;"Distrito de Beja";Europe/Lisbon;"";179
2274890;LR-MO;Монтсеррадо;"Montserrado County";Africa/Monrovia;"";128
2294076;GH-WP;Западный;"Western Region";Africa/Accra;"";81
2294234;GH-TV;Вольта;"Volta Region";Africa/Accra;"";81
2300569;GH-AA;"Большая Аккра";"Greater Accra Region";Africa/Accra;"";81
2302353;GH-CP;Центральный;"Central Region";Africa/Accra;"";81
2304116;GH-AH;Ашанти;"Ashanti Region";Africa/Accra;"";81
2314300;CD-KN;Киншаса;"Kinshasa City";Africa/Kinshasa;"";40
2317277;CD-BC;"Нижнее Конго";"Province du Bas-Congo";Africa/Kinshasa;"";40
2324433;NG-RI;Риверс;"Rivers State";Africa/Lagos;"";159
2324828;NG-PL;Плато;"Plateau State";Africa/Lagos;"";159
2325190;NG-OY;Ойо;"Oyo State";Africa/Lagos;"";159
2326168;NG-ON;Ондо;"Ondo State";Africa/Lagos;"";159
2327546;NG-OG;Огун;"Ogun State";Africa/Lagos;"";159
2328925;NG-NI;Нигер;"Niger State";Africa/Lagos;"";159
2332453;NG-LA;Лагос;"Lagos State";Africa/Lagos;"";159
2332785;NG-KW;Квара;"Kwara State";Africa/Lagos;"";159
2335196;NG-KN;Кано;"Kano State";Africa/Lagos;"";159
2335722;NG-KD;Кадуна;"Kaduna State";Africa/Lagos;"";159
2337542;NG-IM;Имо;"Imo State";Africa/Lagos;"";159
2345891;NG-CR;"Кросс Ривер";"Cross River State";Africa/Lagos;"";159
2346794;NG-BO;Борно;"Borno State";Africa/Lagos;"";159
2349961;NG-AN;Анамбра;"Anambra State";Africa/Lagos;"";159
2350813;NG-AK;Аква-Ибом;"Akwa Ibom State";Africa/Lagos;"";159
2352776;NG-FC;"Федеральная столичная территория";"Federal Capital Territory";Africa/Lagos;"";159
2365173;TG-M;Маритим;Maritime;Africa/Lome;"";209
2374312;GW-CA;Кашеу;"Cacheu Region";Africa/Bissau;"";92
2374776;GW-BS;Бисау;"Bissau Region";Africa/Bissau;"";92
2377449;MR-NKC;Нуакшот;"District de Nouakchott";Africa/Nouakchott;"";146
2395524;BJ-AK;Атакора;"Atakora Department";Africa/Porto-Novo;"";27
2396924;GA-8;Огове-Маритим;"Province de l\\\\\\\\\\\\\\\\\\\\\\' Ogooue-Maritime";Africa/Libreville;"";76
2397466;GA-4;Нгуни;"Province de la Ngounie";Africa/Libreville;"";76
2397842;GA-3;"Среднее Огове";"Province du Moyen-Ogooue";Africa/Libreville;"";76
2400682;GA-1;Эстуаре;Estuaire;Africa/Libreville;"";76
2403068;SL-W;Западная;"Western Area";Africa/Freetown;"";197
2410764;ST-S;Сан-Томе;"Sao Tome";Africa/Sao_Tome;"";202
2413875;GM-B;Банжул;"City of Banjul";Africa/Banjul;"";84
2422464;GN-C;Конакри;"Conakry Region";Africa/Conakry;"";85
2434478;TD-CB;Шари-Багирми;"Chari-Baguirmi Region";Africa/Ndjamena;"";207
2451184;ML-3;Сикасо;"Sikasso Region";Africa/Bamako;"";140
2454532;ML-2;Куликоро;"Koulikoro Region";Africa/Bamako;"";140
2455517;ML-1;Каес;"Kayes Region";Africa/Bamako;"";140
2460594;ML-BKO;Бамако;"Bamako Region";Africa/Bamako;"";140
2464464;TN-11;Тунис;"Gouvernorat de Tunis";Africa/Tunis;"";214
2464912;TN-51;Сус;"Gouvernorat de Sousse";Africa/Tunis;"";214
2468351;TN-71;Гафса;"Gafsa Governorate";Africa/Tunis;"";214
2473245;TN-12;Арьяна;"Gouvernorat de l\\\\\\\\\\\\\\\\\\\\\\' Ariana";Africa/Tunis;"";214
2473495;TN-52;Монастир;"Gouvernorat de Monastir";Africa/Tunis;"";214
2475741;DZ-15;Тизи-Узу;"Wilaya de Tizi Ouzou";Africa/Algiers;"";61
2476027;DZ-42;Типаса;"Wilaya de Tipaza";Africa/Algiers;"";61
2476893;DZ-14;Тиарет;"Wilaya de Tiaret";Africa/Algiers;"";61
2478217;DZ-11;Таманрассет;"Wilaya de Tamanghasset";Africa/Algiers;"";61
2481696;DZ-19;Сетиф;"Wilaya de Setif";Africa/Algiers;"";61
2483666;DZ-48;Релизан;"Wilaya de Relizane";Africa/Algiers;"";61
2485794;DZ-30;Уаргла;"Wilaya de Ouargla";Africa/Algiers;"";61
2485920;DZ-31;Оран;Oran;Africa/Algiers;"";61
2490095;DZ-29;Маскара;"Wilaya de Mascara";Africa/Algiers;"";61
2491188;DZ-03;Лагуат;"Wilaya de Laghouat";Africa/Algiers;"";61
2495659;DZ-24;Гельма;"Wilaya de Guelma";Africa/Algiers;"";61
2500013;DZ-17;Джельфа;"Wilaya de Djelfa";Africa/Algiers;"";61
2501147;DZ-25;Константина;"Wilaya de Constantine";Africa/Algiers;"";61
2501296;DZ-02;Эш-Шелифф;"Wilaya de Chlef";Africa/Algiers;"";61
2503699;DZ-34;Бордж-Бу-Арреридж;"Wilaya de Bordj Bou Arreridj";Africa/Algiers;"";61
2503765;DZ-09;Блида;"Wilaya de Blida";Africa/Algiers;"";61
2505525;DZ-08;Бешар;"Wilaya de Bechar";Africa/Algiers;"";61
2505569;DZ-05;Батна;"Wilaya de Batna";Africa/Algiers;"";61
2506994;DZ-23;Аннаба;Annaba;Africa/Algiers;"";61
2507475;DZ-16;Алжир;"Wilaya d\\\\\\\\\\\\\\\\\\\\\\' Alger";Africa/Algiers;"";61
2513413;ES-MC;Мурсия;"Region de Murcia";Europe/Madrid;"";67
2519582;ES-CE;Сеута;Ceuta;Africa/Ceuta;"";67
2521383;ES-IB;"Балеарские Острова";"Comunitat Autonoma de les Illes Balears";Europe/Madrid;"";67
2523119;IT-82;Сицилия;Sicilia;Europe/Rome;"";108
2523228;IT-88;Сардиния;Sardegna;Europe/Rome;"";108
2525468;IT-78;Калабрия;"Regione Calabria";Europe/Rome;"";108
2538470;MA-07;Рабат-Сале-Заммур-Заер;"Region de Rabat-Sale-Zemmour-Zaer";Africa/Casablanca;"";134
2542710;MA-06;Мекнес-Тафилалет;"Region de Meknes-Tafilalet";Africa/Casablanca;"";134
2542995;MA-11;Марракеш-Тенсифт-Эль-Хауз;"Marrakech-Tensift-Al Haouz";Africa/Casablanca;"";134
2548882;MA-05;Фес-Бульман;"Region de Fes-Boulemane";Africa/Casablanca;"";134
2553603;MA-08;"Большая Касабланка";"Region du Grand Casablanca";Africa/Casablanca;"";134
2565340;NG-AB;Абия;"Abia State";Africa/Lagos;"";159
2565341;NG-DE;Дельта;"Delta State";Africa/Lagos;"";159
2565342;NG-AD;Адамава;"Adamawa State";Africa/Lagos;"";159
2565343;NG-ED;Эдо;Edo;Africa/Lagos;"";159
2565344;NG-EN;Энугу;"Enugu State";Africa/Lagos;"";159
2566978;GQ-BN;"Северный Биоко";"Provincia de Bioko Norte";Africa/Malabo;"";87
2572183;CG-BZV;Браззавиль;"Commune de Brazzaville";Africa/Brazzaville;"";42
2593105;PT-30;Мадейра;Madeira;Atlantic/Madeira;"";179
2593109;ES-AN;Андалусия;Andalucia;Europe/Madrid;"";67
2593110;ES-CN;"Канарские Острова";Canarias;Atlantic/Canary;"";67
2593111;ES-CM;"Кастилия — Ла-Манча";"Castilla-La Mancha";Europe/Madrid;"";67
2593112;ES-EX;Эстремадура;Extremadura;Europe/Madrid;"";67
2593113;ES-VC;"Область Валенсия";"Comunitat Valenciana";Europe/Madrid;"";67
2593120;LR-RG;Ривер-Ги;"River Gee County";Africa/Monrovia;"";128
2595294;NE-8;Ниамей;Niamey;Africa/Niamey;"";157
2595345;NG-EB;Эбоньи;"Ebonyi State";Africa/Lagos;"";159
2595346;NG-EK;Экити;"Ekiti State";Africa/Lagos;"";159
2596686;CF-BGF;Банги;"Commune de Bangui";Africa/Bangui;"";41
2597275;BJ-LI;Литораль;Littoral;Africa/Porto-Novo;"";27
2597316;CI-01;Лагюн;Lagunes;Africa/Abidjan;"";44
2597319;CI-02;О-Сассандра;Haut-Sassandra;Africa/Abidjan;"";44
2597363;NG-KE;Кебби;"Kebbi State";Africa/Lagos;"";159
2597364;NG-KO;Коги;"Kogi State";Africa/Lagos;"";159
2597365;NG-OS;Осун;"Osun State";Africa/Lagos;"";159
2597366;NG-TA;Тараба;"Taraba State";Africa/Lagos;"";159
2597548;MA-09;Шавия-Уардига;Chaouia-Ouardigha;Africa/Casablanca;"";134
2597549;MA-10;Дуккала-Абда;Doukkala-Abda;Africa/Casablanca;"";134
2597550;MA-02;Гарб-Шрарда-Бени-Хсен;"Gharb-Chrarda-Beni Hssen";Africa/Casablanca;"";134
2597551;MA-14;Гулимим-Эс-Смара;"Guelmim-Es Semara";Africa/Casablanca;"";134
2597553;MA-04;Восточная;"Oriental Region";Africa/Casablanca;"";134
2597554;MA-13;Сус-Масса-Драа;"Region de Souss-Massa-Draa";Africa/Casablanca;"";134
2597555;MA-12;Тадла-Азилаль;Tadla-Azilal;Africa/Casablanca;"";134
2597556;MA-01;Танжер-Тетуан;"Region de Tanger-Tetouan";Africa/Casablanca;"";134
2597557;MA-03;Таза-Эль-Хосейма-Таунат;"Taza-Al Hoceima-Taounate";Africa/Casablanca;"";134
2612225;;Стреймой;"Streymoyar Sysla";Atlantic/Faroe;"";73
2614219;;Сандой;"Sandoyar Sysla";Atlantic/Faroe;"";73
2616145;;Норойар;"Nordoyar sysla";Atlantic/Faroe;"";73
2622387;;Эстурой;"Eysturoyar sysla";Atlantic/Faroe;"";73
2633351;GB-YOR;Йорк;York;Europe/London;"";77
2633484;GB-WRX;Рексем;Wrexham;Europe/London;"";77
2633560;GB-WOR;Вустершир;Worcestershire;Europe/London;"";77
2633840;GB-WNM;"Виндзор и Мэйденхэд";"Windsor and Maidenhead";Europe/London;"";77
2633868;GB-WIL;Уилтшир;Wiltshire;Europe/London;"";77
2634258;GB-WSX;"Западный Сассекс";"West Sussex";Europe/London;"";77
2634354;GB-WLN;"Западный Лотиан";"West Lothian";Europe/London;"";77
2634428;GB-ELS;Уэстерн-Айлс;"Eilean Siar";Europe/London;"";77
2634723;GB-WAR;Уорикшир;Warwickshire;Europe/London;"";77
2635028;GB-VGL;"Долина Гламорган";"Vale of Glamorgan";Europe/London;"";77
2635885;GB-THR;Таррок;Thurrock;Europe/London;"";77
2636512;GB-SRY;Суррей;Surrey;Europe/London;"";77
2636561;GB-SFK;Саффолк;Suffolk;Europe/London;"";77
2636745;GB-STB;Страбэйн;Strabane;Europe/London;"";77
2636909;GB-STG;Стерлинг;Stirling;Europe/London;"";77
2637141;GB-STS;Стаффордшир;Staffordshire;Europe/London;"";77
2637532;GB-SOM;Сомерсет;Somerset;Europe/London;"";77
2638010;GB-ZET;Шетланд;"Shetland Islands";Europe/London;"";77
2638655;GB-SHR;Шропшир;Shropshire;Europe/London;"";77
2638918;GB-RUT;Ратленд;Rutland;Europe/London;"";77
2639494;GB-RFW;Ренфрушир;Renfrewshire;Europe/London;"";77
2639944;GB-POW;Поуис;Powys;Europe/London;"";77
2640500;GB-PEM;Пембрукшир;Pembrokeshire;Europe/London;"";77
2640726;GB-OXF;Оксфордшир;Oxfordshire;Europe/London;"";77
2640923;GB-ORK;Оркни;"Orkney Islands";Europe/London;"";77
2640968;GB-OMH;Ома;Omagh;Europe/London;"";77
2641169;GB-NTT;Ноттингемшир;Nottinghamshire;Europe/London;"";77
2641209;GB-NYK;"Северный Йоркшир";"North Yorkshire";Europe/London;"";77
2641235;GB-NBL;Нортумберленд;Northumberland;Europe/London;"";77
2641238;GB-NTY;"Северный Тайнсайд";"North Tyneside";Europe/London;"";77
2641376;GB-NDN;"Северный Даун";"North Down";Europe/London;"";77
2641429;GB-NTH;Нортгемптоншир;Northamptonshire;Europe/London;"";77
2641455;GB-NFK;Норфолк;Norfolk;Europe/London;"";77
2641521;GB-NTA;Ньютаунэбби;Newtownabbey;Europe/London;"";77
2641580;GB-NYM;"Ньюри и Мурн";"Newry and Mourne";Europe/London;"";77
2642068;GB-MYL;Мойл;Moyle;Europe/London;"";77
2642240;GB-MRY;Морей;Moray;Europe/London;"";77
2642559;GB-MLN;Мидлотиан;Midlothian;Europe/London;"";77
2643209;GB-MFT;Махерафелт;Magherafelt;Europe/London;"";77
2643737;GB-DRY;Дерри;Derry;Europe/London;"";77
2644412;GB-LSB;Лисберн;Lisburn;Europe/London;"";77
2644486;GB-LIN;Линкольншир;Lincolnshire;Europe/London;"";77
2644502;GB-LMV;Лимавэди;Limavady;Europe/London;"";77
2644667;GB-LEC;Лестершир;Leicestershire;Europe/London;"";77
2644850;GB-LRN;Ларн;Larne;Europe/London;"";77
2644974;GB-LAN;Ланкашир;Lancashire;Europe/London;"";77
2646007;GB-IOW;"Остров Уайт";"Isle of Wight";Europe/London;"";77
2646127;GB-IVC;Инверклайд;Inverclyde;Europe/London;"";77
2646944;GB-HLD;Хайленд;Highland;Europe/London;"";77
2647043;GB-HRT;Хартфордшир;Hertfordshire;Europe/London;"";77
2647071;GB-HEF;Херефордшир;Herefordshire;Europe/London;"";77
2647554;GB-HAM;Хэмпшир;Hampshire;Europe/London;"";77
2647601;GB-HAL;Халтон;Halton;Europe/London;"";77
2647716;GB-GWN;Гвинед;Gwynedd;Europe/London;"";77
2648110;GB-LND;"Большой Лондон";"Greater London";Europe/London;"";77
2648402;GB-GLS;Глостершир;Gloucestershire;Europe/London;"";77
2648772;GB-GAT;Гейтсхед;Gateshead;Europe/London;"";77
2649298;GB-FLN;Флинтшир;Flintshire;Europe/London;"";77
2649469;GB-FIF;Файф;Fife;Europe/London;"";77
2649533;GB-FER;Фермана;Fermanagh;Europe/London;"";77
2649889;GB-ESS;Эссекс;Essex;Europe/London;"";77
2650328;GB-ESX;"Восточный Сассекс";"East Sussex";Europe/London;"";77
2650345;GB-ERY;"Восточный райдинг Йоркшира";"East Riding of Yorkshire";Europe/London;"";77
2650386;GB-ELN;"Восточный Лотиан";"East Lothian";Europe/London;"";77
2650629;GB-DUR;Дарем;Durham;Europe/London;"";77
2650730;GB-DGN;"Дангэннон и Южный Тирон";"Dungannon and South Tyrone";Europe/London;"";77
2650797;GB-DGY;"Дамфрис и Галлоуэй";"Dumfries and Galloway";Europe/London;"";77
2651038;GB-DOW;Даун;Down;Europe/London;"";77
2651079;GB-DOR;Дорсет;Dorset;Europe/London;"";77
2651292;GB-DEV;Девон;Devon;Europe/London;"";77
2651346;GB-DBY;Дербишир;Derbyshire;Europe/London;"";77
2651385;GB-DEN;Денбишир;Denbighshire;Europe/London;"";77
2651712;GB-CMA;Камбрия;Cumbria;Europe/London;"";77
2652151;GB-CGV;Крейгевон;Craigavon;Europe/London;"";77
2652355;GB-CON;Корнуолл;Cornwall;Europe/London;"";77
2652418;GB-CKT;Кукстаун;Cookstown;Europe/London;"";77
2652587;GB-CLR;Колрэйн;Coleraine;Europe/London;"";77
2652975;GB-CLK;Клакманнаншир;Clackmannanshire;Europe/London;"";77
2653559;GB-CSR;Каслри;Castlereagh;Europe/London;"";77
2653681;GB-CKF;Кэррикфергюс;Carrickfergus;Europe/London;"";77
2653753;GB-CMN;Кармартеншир;Carmarthenshire;Europe/London;"";77
2653814;GB-CGN;Кередигион;Ceredigion;Europe/London;"";77
2653940;GB-CAM;Кембриджшир;Cambridgeshire;Europe/London;"";77
2654408;GB-BKM;Бакингемшир;Buckinghamshire;Europe/London;"";77
2655192;GB-SCB;Скоттиш-Бордерс;"The Scottish Borders";Europe/London;"";77
2656408;GB-BNB;Банбридж;Banbridge;Europe/London;"";77
2656489;GB-BLY;Бэллимена;Ballymoney;Europe/London;"";77
2656491;GB-BLA;Бэллимани;Ballymena;Europe/London;"";77
2657061;GB-ARM;Арма;Armagh;Europe/London;"";77
2657122;GB-ARD;Ардс;Ards;Europe/London;"";77
2657256;GB-ANT;Антрим;Antrim;Europe/London;"";77
2657306;GB-ANS;Ангус;Angus;Europe/London;"";77
2657311;GB-AGY;"Остров Англси";"Isle of Anglesey";Europe/London;"";77
2657830;GB-ABD;Абердиншир;Aberdeenshire;Europe/London;"";77
2657895;CH-ZH;Цюрих;"Kanton Zurich";Europe/Zurich;"";43
2657907;CH-ZG;Цуг;"Kanton Zug";Europe/Zurich;"";43
2658182;CH-VD;Во;"Canton de Vaud";Europe/Zurich;"";43
2658205;CH-VS;Вале;"Canton du Valais";Europe/Zurich;"";43
2658226;CH-UR;Ури;"Kanton Uri";Europe/Zurich;"";43
2658370;CH-TI;Тичино;"Cantone Ticino";Europe/Zurich;"";43
2658372;CH-TG;Тургау;"Kanton Thurgau";Europe/Zurich;"";43
2658563;CH-SO;Золотурн;"Kanton Solothurn";Europe/Zurich;"";43
2658664;CH-SZ;Швиц;"Kanton Schwyz";Europe/Zurich;"";43
2658760;CH-SH;Шаффхаузен;"Kanton Schaffhausen";Europe/Zurich;"";43
2658821;CH-SG;Санкт-Галлен;"Kanton St. Gallen";Europe/Zurich;"";43
2659315;CH-OW;Обвальден;"Kanton Obwalden";Europe/Zurich;"";43
2659471;CH-NW;Нидвальден;"Kanton Nidwalden";Europe/Zurich;"";43
2659495;CH-NE;Невшатель;"Canton de Neuchatel";Europe/Zurich;"";43
2659810;CH-LU;Люцерн;"Kanton Luzern";Europe/Zurich;"";43
2660207;CH-JU;Юра;"Canton du Jura";Europe/Zurich;"";43
2660522;CH-GR;Граубюнден;"Kanton Graubunden";Europe/Zurich;"";43
2660593;CH-GL;Гларус;"Kanton Glarus";Europe/Zurich;"";43
2660645;CH-GE;Женева;"Canton de Geneve";Europe/Zurich;"";43
2660717;CH-FR;Фрибур;"Canton de Fribourg";Europe/Zurich;"";43
2661551;CH-BE;Берн;"Kanton Bern";Europe/Zurich;"";43
2661602;CH-BS;Базель-Штадт;"Kanton Basel-Stadt";Europe/Zurich;"";43
2661603;CH-BL;Базель-Ланд;"Kanton Basel-Landschaft";Europe/Zurich;"";43
2661739;CH-AR;Аппенцелль-Ауссерроден;"Kanton Appenzell Ausserrhoden";Europe/Zurich;"";43
2661741;CH-AI;Аппенцелль-Иннерроден;"Kanton Appenzell Innerrhoden";Europe/Zurich;"";43
2661876;CH-AG;Аргау;"Kanton Aargau";Europe/Zurich;"";43
2664179;SE-U;Вестманланд;"Vaestmanlands Laen";Europe/Stockholm;"";191
2664292;SE-Y;Вестерноррланд;"Vaesternorrlands Laen";Europe/Stockholm;"";191
2664415;SE-AC;Вестерботтен;"Vaesterbottens Laen";Europe/Stockholm;"";191
2664870;SE-S;Вермланд;"Vaermlands Laen";Europe/Stockholm;"";191
2666218;SE-C;Уппсала;Uppsala;Europe/Stockholm;"";191
2673722;SE-AB;Стокгольм;Stockholm;Europe/Stockholm;"";191
2676207;SE-D;Сёдерманланд;"Soedermanlands Laen";Europe/Stockholm;"";191
2685867;SE-E;Эстергётланд;"OEstergoetlands Laen";Europe/Stockholm;"";191
2686655;SE-T;Эребру;"OErebro Laen";Europe/Stockholm;"";191
2699050;SE-G;Крунуберг;Kronoberg;Europe/Stockholm;"";191
2699767;SE-W;Даларна;Dalarna;Europe/Stockholm;"";191
2702259;SE-H;Кальмар;Kalmar;Europe/Stockholm;"";191
2702976;SE-F;Йёнчёпинг;"Joenkoepings Laen";Europe/Stockholm;"";191
2703330;SE-Z;Емтланд;"Jaemtlands Laen";Europe/Stockholm;"";191
2708794;SE-N;Халланд;Halland;Europe/Stockholm;"";191
2711508;SE-I;Готланд;Gotland;Europe/Stockholm;"";191
2712411;SE-X;Евлеборг;"Gaevleborgs Laen";Europe/Stockholm;"";191
2721357;SE-K;Блекинге;Blekinge;Europe/Stockholm;"";191
2732264;PT-18;Визеу;"Distrito de Viseu";Europe/Lisbon;"";179
2732437;PT-17;"Вила Реал";"Distrito de Vila Real";Europe/Lisbon;"";179
2732772;PT-16;"Виана ду Каштелу";"Distrito de Viana do Castelo";Europe/Lisbon;"";179
2735941;PT-13;Порту;"Distrito do Porto";Europe/Lisbon;"";179
2738782;PT-09;"Округ Гуарда";"Distrito da Guarda";Europe/Lisbon;"";179
2740636;PT-06;Коимбра;"Distrito de Coimbra";Europe/Lisbon;"";179
2742026;PT-04;Браганса;"Distrito de Braganca";Europe/Lisbon;"";179
2742031;PT-03;Брага;"Distrito de Braga";Europe/Lisbon;"";179
2742610;PT-01;Авейру;"Distrito de Aveiro";Europe/Lisbon;"";179
2743698;NL-ZH;"Южная Голландия";"Provincie Zuid-Holland";Europe/Amsterdam;"";161
2744011;NL-ZE;Зеландия;"Provincie Zeeland";Europe/Amsterdam;"";161
2745909;NL-UT;Утрехт;"Provincie Utrecht";Europe/Amsterdam;"";161
2748838;NL-OV;Оверайссел;"Provincie Overijssel";Europe/Amsterdam;"";161
2749879;NL-NH;"Северная Голландия";"Provincie Noord-Holland";Europe/Amsterdam;"";161
2749990;NL-NB;"Северный Брабант";"Provincie Noord-Brabant";Europe/Amsterdam;"";161
2751596;NL-LI;Лимбург;"Provincie Limburg";Europe/Amsterdam;"";161
2755249;NL-GR;Гронинген;"Provincie Groningen";Europe/Amsterdam;"";161
2755634;NL-GE;Гелдерланд;"Provincie Gelderland";Europe/Amsterdam;"";161
2755812;NL-FR;Фрисланд;"Provincie Friesland";Europe/Amsterdam;"";161
2756631;NL-DR;Дренте;"Provincie Drenthe";Europe/Amsterdam;"";161
2761367;AT-9;Вена;Wien;Europe/Vienna;"";15
2762300;AT-8;Форарльберг;Vorarlberg;Europe/Vienna;"";15
2763586;AT-7;Тироль;Tirol;Europe/Vienna;"";15
2764581;AT-6;Штирия;Steiermark;Europe/Vienna;"";15
2766823;AT-5;Зальцбург;Salzburg;Europe/Vienna;"";15
2769848;AT-4;"Верхняя Австрия";Oberoesterreich;Europe/Vienna;"";15
2770542;AT-3;"Нижняя Австрия";Niederoesterreich;Europe/Vienna;"";15
2774686;AT-2;Каринтия;Kaernten;Europe/Vienna;"";15
2781194;AT-1;Бургенланд;Burgenland;Europe/Vienna;"";15
2800867;BE-BRU;Брюссель;Bruxelles-Capitale;Europe/Brussels;"";22
2822542;DE-TH;Тюрингия;"Freistaat Thuringen";Europe/Berlin;"";56
2838632;DE-SH;Шлезвиг-Гольштейн;"Land Schleswig-Holstein";Europe/Berlin;"";56
2842565;DE-ST;Саксония-Анхальт;"Land Sachsen-Anhalt";Europe/Berlin;"";56
2842566;DE-SN;Саксония;"Freistaat Sachsen";Europe/Berlin;"";56
2842635;DE-SL;Саар;Saarland;Europe/Berlin;"";56
2847618;DE-RP;Рейнланд-Пфальц;Rheinland-Pfalz;Europe/Berlin;"";56
2861876;DE-NW;"Северный Рейн-Вестфалия";"Land Nordrhein-Westfalen";Europe/Berlin;"";56
2862926;DE-NI;"Нижняя Саксония";"Land Niedersachsen";Europe/Berlin;"";56
2872567;DE-MV;"Мекленбург-Передняя Померания ";"Land Mecklenburg-Vorpommern";Europe/Berlin;"";56
2905330;DE-HE;Гессен;"Land Hessen";Europe/Berlin;"";56
2911297;DE-HH;Гамбург;Hamburg;Europe/Berlin;"";56
2944387;DE-HB;Бремен;Bremen;Europe/Berlin;"";56
2945356;DE-BB;Бранденбург;"Land Brandenburg";Europe/Berlin;"";56
2950157;DE-BE;Берлин;"Land Berlin";Europe/Berlin;"";56
2951839;DE-BY;Бавария;"Freistaat Bayern";Europe/Berlin;"";56
2953481;DE-BW;Баден-Вюртемберг;Baden-Wuerttemberg;Europe/Berlin;"";56
2960314;LU-L;Люксембург;"District de Luxembourg";Europe/Luxembourg;"";131
2960513;LU-G;Гревенмахер;"District de Grevenmacher";Europe/Luxembourg;"";131
2960655;LU-D;Дикирх;"District de Diekirch";Europe/Luxembourg;"";131
2983751;FR-V;Рона-Альпы;"Region Rhone-Alpes";Europe/Paris;"";74
2985244;FR-U;"Прованс-Альпы-Лазурный Берег";"Region Provence-Alpes-Cote d\\\\\\\\\\\\\\\\\\\\\\'Azur";Europe/Paris;"";74
2986492;FR-T;"Пуату- Шаранта";"Region Poitou-Charentes";Europe/Paris;"";74
2987375;FR-S;Пикардия;"Region Picardie";Europe/Paris;"";74
2988289;FR-R;"Земли Луары";"Region Pays de la Loire";Europe/Paris;"";74
2990119;FR-O;Нор-Па-де-Кале;"Region Nord-Pas-de-Calais";Europe/Paris;"";74
2993955;FR-N;Юг-Пиренеи;"Region Midi-Pyrenees";Europe/Paris;"";74
2997551;FR-M;Лотарингия;"Region Lorraine";Europe/Paris;"";74
2998268;FR-L;Лимузен;"Region Limousin";Europe/Paris;"";74
3007670;FR-K;Лангедок-Руссильон;"Region Languedoc-Roussillon";Europe/Paris;"";74
3012874;FR-J;Иль-де-Франс;"Region Ile-de-France";Europe/Paris;"";74
3013756;FR-Q;"Верхняя Нормандия";"Region Haute-Normandie";Europe/Paris;"";74
3017372;FR-I;Франш-Конте;"Region Franche-Comte";Europe/Paris;"";74
3023519;FR-H;Корсика;"Region Corse";Europe/Paris;"";74
3027257;FR-G;Шампань-Арденны;"Region Champagne-Ardenne";Europe/Paris;"";74
3027939;FR-F;Центр;"Region Centre";Europe/Paris;"";74
3030293;FR-E;Бретань;"Region Bretagne";Europe/Paris;"";74
3030967;FR-D;Бургундия;"Region Bourgogne";Europe/Paris;"";74
3034693;FR-P;"Нижняя Нормандия";"Region Basse-Normandie";Europe/Paris;"";74
3035876;FR-C;Овернь;"Region Auvergne";Europe/Paris;"";74
3037350;FR-B;Аквитания;"Region Aquitaine";Europe/Paris;"";74
3038033;FR-A;Эльзас;"Region Alsace";Europe/Paris;"";74
3039162;AD-06;Сант-Жулия-де-Лория;"Parroquia de Sant Julia de Loria";Europe/Andorra;"";3
3039676;AD-05;Ордино;"Parroquia d\\\\\\\\\\\\\\\\\\\\\\'Ordino";Europe/Andorra;"";3
3040131;AD-04;Ла-Массана;"Parroquia de la Massana";Europe/Andorra;"";3
3040684;AD-03;Энкамп;"Parroquia d\\\\\\\\\\\\\\\\\\\\\\'Encamp";Europe/Andorra;"";3
3041203;AD-02;Канильо;Canillo;Europe/Andorra;"";3
3041566;AD-07;Андорра-ла-Велья;"Parroquia d\\\\\\\\\\\\\\\\\\\\\\'Andorra la Vella";Europe/Andorra;"";3
3042031;LI-11;Вадуц;Vaduz;Europe/Vaduz;"";126
3042036;LI-09;Тризен;Triesen;Europe/Vaduz;"";126
3042038;LI-08;Шелленберг;Schellenberg;Europe/Vaduz;"";126
3042042;LI-07;Шаан;Schaan;Europe/Vaduz;"";126
3042047;LI-06;Руггелль;Ruggell;Europe/Vaduz;"";126
3042056;LI-04;Маурен;Mauren;Europe/Vaduz;"";126
3042063;LI-03;Гамприн;"Gemeinde Gamprin";Europe/Vaduz;"";126
3042069;LI-02;Эшен;Eschen;Europe/Vaduz;"";126
